ProductName,PrimaryCategory,SubCategory,Label,Combination,Price,Rank,ChemicalName,ChemicalCount,Dry,Normal,Oily,Sensitive,TotalChemicalScore
SHISEIDO UV PROTECTIVE COMPACT FOUNDATION,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Sun protect,0,46.0,4.239999999999999,45,-0.31902113712309016,0,0,0,0,45
SHISEIDO UV PROTECTIVE COMPACT FOUNDATION,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Sun protect,1,97.42857142857143,4.228571428571429,63,-0.31902113712309016,0,0,0,0,63
SHISEIDO UV PROTECTIVE COMPACT FOUNDATION,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Treatment,0,95.0,4.1,18,-0.31902113712309016,0,0,0,0,18
SHISEIDO UV PROTECTIVE COMPACT FOUNDATION,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Treatment,1,148.5,4.1,36,-0.31902113712309016,0,0,0,0,36
SHISEIDO UV PROTECTIVE LIQUID FOUNDATION,Makeup Products (non-permanent),Foundations and Bases,Cleanser,0,33.5,4.55,56,-0.31902113712309016,1,0,0,0,56
SHISEIDO UV PROTECTIVE LIQUID FOUNDATION,Makeup Products (non-permanent),Foundations and Bases,Cleanser,1,36.333333333333336,4.283333333333333,42,-0.31902113712309016,0,0,0,0,42
SHISEIDO UV PROTECTIVE LIQUID FOUNDATION,Makeup Products (non-permanent),Foundations and Bases,Eye cream,0,55.6,3.96,35,-0.31902113712309016,0,0,0,0,35
SHISEIDO UV PROTECTIVE LIQUID FOUNDATION,Makeup Products (non-permanent),Foundations and Bases,Eye cream,1,76.0,3.3833333333333333,42,-0.31902113712309016,0,0,0,0,42
SHISEIDO UV PROTECTIVE LIQUID FOUNDATION,Makeup Products (non-permanent),Foundations and Bases,Face Mask,0,67.5,4.4,14,-0.31902113712309016,0,0,0,0,14
SHISEIDO UV PROTECTIVE LIQUID FOUNDATION,Makeup Products (non-permanent),Foundations and Bases,Moisturizer,0,70.16666666666667,4.3999999999999995,84,-0.31902113712309016,1,1,0,0,84
SHISEIDO UV PROTECTIVE LIQUID FOUNDATION,Makeup Products (non-permanent),Foundations and Bases,Moisturizer,1,105.66666666666667,4.2,42,-0.31902113712309016,0,0,0,0,42
SHISEIDO UV PROTECTIVE LIQUID FOUNDATION,Makeup Products (non-permanent),Foundations and Bases,Sun protect,0,46.0,4.24,35,-0.31902113712309016,0,0,0,0,35
SHISEIDO UV PROTECTIVE LIQUID FOUNDATION,Makeup Products (non-permanent),Foundations and Bases,Sun protect,1,97.42857142857143,4.228571428571429,49,-0.31902113712309016,0,0,0,0,49
SHISEIDO UV PROTECTIVE LIQUID FOUNDATION,Makeup Products (non-permanent),Foundations and Bases,Treatment,0,95.0,4.1,14,-0.31902113712309016,0,0,0,0,14
SHISEIDO UV PROTECTIVE LIQUID FOUNDATION,Makeup Products (non-permanent),Foundations and Bases,Treatment,1,148.5,4.1,28,-0.31902113712309016,0,0,0,0,28
SHISEIDO UV PROTECTIVE LIQUID FOUNDATION,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Cleanser,0,33.5,4.55,56,-0.31902113712309016,1,0,0,0,56
SHISEIDO UV PROTECTIVE LIQUID FOUNDATION,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Cleanser,1,36.333333333333336,4.283333333333333,42,-0.31902113712309016,0,0,0,0,42
SHISEIDO UV PROTECTIVE LIQUID FOUNDATION,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Eye cream,0,55.6,3.96,35,-0.31902113712309016,0,0,0,0,35
SHISEIDO UV PROTECTIVE LIQUID FOUNDATION,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Eye cream,1,76.0,3.3833333333333333,42,-0.31902113712309016,0,0,0,0,42
SHISEIDO UV PROTECTIVE LIQUID FOUNDATION,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Face Mask,0,67.5,4.4,14,-0.31902113712309016,0,0,0,0,14
SHISEIDO UV PROTECTIVE LIQUID FOUNDATION,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Moisturizer,0,70.16666666666667,4.3999999999999995,84,-0.31902113712309016,1,1,0,0,84
SHISEIDO UV PROTECTIVE LIQUID FOUNDATION,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Moisturizer,1,105.66666666666667,4.2,42,-0.31902113712309016,0,0,0,0,42
SHISEIDO UV PROTECTIVE LIQUID FOUNDATION,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Sun protect,0,46.0,4.24,35,-0.31902113712309016,0,0,0,0,35
SHISEIDO UV PROTECTIVE LIQUID FOUNDATION,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Sun protect,1,97.42857142857143,4.228571428571429,49,-0.31902113712309016,0,0,0,0,49
SHISEIDO UV PROTECTIVE LIQUID FOUNDATION,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Treatment,0,95.0,4.1,14,-0.31902113712309016,0,0,0,0,14
SHISEIDO UV PROTECTIVE LIQUID FOUNDATION,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Treatment,1,148.5,4.1,28,-0.31902113712309016,0,0,0,0,28
SHISEIDO UV PROTECTIVE STICK FOUNDATION,Makeup Products (non-permanent),Foundations and Bases,Cleanser,0,33.5,4.55,32,-0.31902113712309016,1,0,0,0,32
SHISEIDO UV PROTECTIVE STICK FOUNDATION,Makeup Products (non-permanent),Foundations and Bases,Cleanser,1,36.333333333333336,4.283333333333333,24,-0.31902113712309016,0,0,0,0,24
SHISEIDO UV PROTECTIVE STICK FOUNDATION,Makeup Products (non-permanent),Foundations and Bases,Eye cream,0,55.6,3.96,20,-0.31902113712309016,0,0,0,0,20
SHISEIDO UV PROTECTIVE STICK FOUNDATION,Makeup Products (non-permanent),Foundations and Bases,Eye cream,1,76.0,3.3833333333333333,24,-0.31902113712309016,0,0,0,0,24
SHISEIDO UV PROTECTIVE STICK FOUNDATION,Makeup Products (non-permanent),Foundations and Bases,Face Mask,0,67.5,4.4,8,-0.31902113712309016,0,0,0,0,8
SHISEIDO UV PROTECTIVE STICK FOUNDATION,Makeup Products (non-permanent),Foundations and Bases,Moisturizer,0,70.16666666666667,4.3999999999999995,48,-0.31902113712309016,1,1,0,0,48
SHISEIDO UV PROTECTIVE STICK FOUNDATION,Makeup Products (non-permanent),Foundations and Bases,Moisturizer,1,105.66666666666667,4.2,24,-0.31902113712309016,0,0,0,0,24
SHISEIDO UV PROTECTIVE STICK FOUNDATION,Makeup Products (non-permanent),Foundations and Bases,Sun protect,0,46.0,4.24,20,-0.31902113712309016,0,0,0,0,20
SHISEIDO UV PROTECTIVE STICK FOUNDATION,Makeup Products (non-permanent),Foundations and Bases,Sun protect,1,97.42857142857143,4.228571428571429,28,-0.31902113712309016,0,0,0,0,28
SHISEIDO UV PROTECTIVE STICK FOUNDATION,Makeup Products (non-permanent),Foundations and Bases,Treatment,0,95.0,4.1,8,-0.31902113712309016,0,0,0,0,8
SHISEIDO UV PROTECTIVE STICK FOUNDATION,Makeup Products (non-permanent),Foundations and Bases,Treatment,1,148.5,4.1,16,-0.31902113712309016,0,0,0,0,16
SHISEIDO UV PROTECTIVE STICK FOUNDATION,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Cleanser,0,33.5,4.55,32,-0.31902113712309016,1,0,0,0,32
SHISEIDO UV PROTECTIVE STICK FOUNDATION,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Cleanser,1,36.333333333333336,4.283333333333333,24,-0.31902113712309016,0,0,0,0,24
SHISEIDO UV PROTECTIVE STICK FOUNDATION,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Eye cream,0,55.6,3.96,20,-0.31902113712309016,0,0,0,0,20
SHISEIDO UV PROTECTIVE STICK FOUNDATION,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Eye cream,1,76.0,3.3833333333333333,24,-0.31902113712309016,0,0,0,0,24
SHISEIDO UV PROTECTIVE STICK FOUNDATION,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Face Mask,0,67.5,4.4,8,-0.31902113712309016,0,0,0,0,8
SHISEIDO UV PROTECTIVE STICK FOUNDATION,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Moisturizer,0,70.16666666666667,4.3999999999999995,48,-0.31902113712309016,1,1,0,0,48
SHISEIDO UV PROTECTIVE STICK FOUNDATION,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Moisturizer,1,105.66666666666667,4.2,24,-0.31902113712309016,0,0,0,0,24
SHISEIDO UV PROTECTIVE STICK FOUNDATION,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Sun protect,0,46.0,4.24,20,-0.31902113712309016,0,0,0,0,20
SHISEIDO UV PROTECTIVE STICK FOUNDATION,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Sun protect,1,97.42857142857143,4.228571428571429,28,-0.31902113712309016,0,0,0,0,28
SHISEIDO UV PROTECTIVE STICK FOUNDATION,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Treatment,0,95.0,4.1,8,-0.31902113712309016,0,0,0,0,8
SHISEIDO UV PROTECTIVE STICK FOUNDATION,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Treatment,1,148.5,4.1,16,-0.31902113712309016,0,0,0,0,16
SHISEIDO WHITE LUCENT ANTI-DARK CIRCLES EYE CREAM,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Cleanser,0,33.5,4.55,8,-0.31902113712309016,1,0,0,0,8
SHISEIDO WHITE LUCENT ANTI-DARK CIRCLES EYE CREAM,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Cleanser,1,36.333333333333336,4.283333333333333,6,-0.31902113712309016,0,0,0,0,6
SHISEIDO WHITE LUCENT ANTI-DARK CIRCLES EYE CREAM,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Eye cream,0,55.6,3.96,5,-0.31902113712309016,0,0,0,0,5
SHISEIDO WHITE LUCENT ANTI-DARK CIRCLES EYE CREAM,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Eye cream,1,76.0,3.3833333333333333,6,-0.31902113712309016,0,0,0,0,6
SHISEIDO WHITE LUCENT ANTI-DARK CIRCLES EYE CREAM,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Face Mask,0,67.5,4.4,2,-0.31902113712309016,0,0,0,0,2
SHISEIDO WHITE LUCENT ANTI-DARK CIRCLES EYE CREAM,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Moisturizer,0,70.16666666666667,4.3999999999999995,12,-0.31902113712309016,1,1,0,0,12
SHISEIDO WHITE LUCENT ANTI-DARK CIRCLES EYE CREAM,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Moisturizer,1,105.66666666666667,4.2,6,-0.31902113712309016,0,0,0,0,6
SHISEIDO WHITE LUCENT ANTI-DARK CIRCLES EYE CREAM,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Sun protect,0,46.0,4.24,5,-0.31902113712309016,0,0,0,0,5
SHISEIDO WHITE LUCENT ANTI-DARK CIRCLES EYE CREAM,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Sun protect,1,97.42857142857143,4.228571428571429,7,-0.31902113712309016,0,0,0,0,7
SHISEIDO WHITE LUCENT ANTI-DARK CIRCLES EYE CREAM,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Treatment,0,95.0,4.1,2,-0.31902113712309016,0,0,0,0,2
SHISEIDO WHITE LUCENT ANTI-DARK CIRCLES EYE CREAM,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Treatment,1,148.5,4.1,4,-0.31902113712309016,0,0,0,0,4
SHISEIDO WHITE LUCENT BRIGHTENING PROTECTIVE CREAM W,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Cleanser,0,33.5,4.55,8,-0.31902113712309016,1,0,0,0,8
SHISEIDO WHITE LUCENT BRIGHTENING PROTECTIVE CREAM W,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Cleanser,1,36.333333333333336,4.283333333333333,6,-0.31902113712309016,0,0,0,0,6
SHISEIDO WHITE LUCENT BRIGHTENING PROTECTIVE CREAM W,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Eye cream,0,55.6,3.96,5,-0.31902113712309016,0,0,0,0,5
SHISEIDO WHITE LUCENT BRIGHTENING PROTECTIVE CREAM W,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Eye cream,1,76.0,3.3833333333333333,6,-0.31902113712309016,0,0,0,0,6
SHISEIDO WHITE LUCENT BRIGHTENING PROTECTIVE CREAM W,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Face Mask,0,67.5,4.4,2,-0.31902113712309016,0,0,0,0,2
SHISEIDO WHITE LUCENT BRIGHTENING PROTECTIVE CREAM W,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Moisturizer,0,70.16666666666667,4.3999999999999995,12,-0.31902113712309016,1,1,0,0,12
SHISEIDO WHITE LUCENT BRIGHTENING PROTECTIVE CREAM W,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Moisturizer,1,105.66666666666667,4.2,6,-0.31902113712309016,0,0,0,0,6
SHISEIDO WHITE LUCENT BRIGHTENING PROTECTIVE CREAM W,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Sun protect,0,46.0,4.24,5,-0.31902113712309016,0,0,0,0,5
SHISEIDO WHITE LUCENT BRIGHTENING PROTECTIVE CREAM W,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Sun protect,1,97.42857142857143,4.228571428571429,7,-0.31902113712309016,0,0,0,0,7
SHISEIDO WHITE LUCENT BRIGHTENING PROTECTIVE CREAM W,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Treatment,0,95.0,4.1,2,-0.31902113712309016,0,0,0,0,2
SHISEIDO WHITE LUCENT BRIGHTENING PROTECTIVE CREAM W,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Treatment,1,148.5,4.1,4,-0.31902113712309016,0,0,0,0,4
SHISEIDO WHITE LUCENT BRIGHTENING PROTECTIVE CREAM W,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Cleanser,0,33.5,4.55,8,-0.31902113712309016,1,0,0,0,8
SHISEIDO WHITE LUCENT BRIGHTENING PROTECTIVE CREAM W,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Cleanser,1,36.333333333333336,4.283333333333333,6,-0.31902113712309016,0,0,0,0,6
SHISEIDO WHITE LUCENT BRIGHTENING PROTECTIVE CREAM W,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Eye cream,0,55.6,3.96,5,-0.31902113712309016,0,0,0,0,5
SHISEIDO WHITE LUCENT BRIGHTENING PROTECTIVE CREAM W,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Eye cream,1,76.0,3.3833333333333333,6,-0.31902113712309016,0,0,0,0,6
SHISEIDO WHITE LUCENT BRIGHTENING PROTECTIVE CREAM W,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Face Mask,0,67.5,4.4,2,-0.31902113712309016,0,0,0,0,2
SHISEIDO WHITE LUCENT BRIGHTENING PROTECTIVE CREAM W,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Moisturizer,0,70.16666666666667,4.3999999999999995,12,-0.31902113712309016,1,1,0,0,12
SHISEIDO WHITE LUCENT BRIGHTENING PROTECTIVE CREAM W,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Moisturizer,1,105.66666666666667,4.2,6,-0.31902113712309016,0,0,0,0,6
SHISEIDO WHITE LUCENT BRIGHTENING PROTECTIVE CREAM W,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Sun protect,0,46.0,4.24,5,-0.31902113712309016,0,0,0,0,5
SHISEIDO WHITE LUCENT BRIGHTENING PROTECTIVE CREAM W,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Sun protect,1,97.42857142857143,4.228571428571429,7,-0.31902113712309016,0,0,0,0,7
SHISEIDO WHITE LUCENT BRIGHTENING PROTECTIVE CREAM W,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Treatment,0,95.0,4.1,2,-0.31902113712309016,0,0,0,0,2
SHISEIDO WHITE LUCENT BRIGHTENING PROTECTIVE CREAM W,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Treatment,1,148.5,4.1,4,-0.31902113712309016,0,0,0,0,4
SHISEIDO WHITE LUCENT BRIGHTENING PROTECTIVE EMULSION W,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Cleanser,0,33.5,4.55,8,-0.31902113712309016,1,0,0,0,8
SHISEIDO WHITE LUCENT BRIGHTENING PROTECTIVE EMULSION W,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Cleanser,1,36.333333333333336,4.283333333333333,6,-0.31902113712309016,0,0,0,0,6
SHISEIDO WHITE LUCENT BRIGHTENING PROTECTIVE EMULSION W,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Eye cream,0,55.6,3.96,5,-0.31902113712309016,0,0,0,0,5
SHISEIDO WHITE LUCENT BRIGHTENING PROTECTIVE EMULSION W,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Eye cream,1,76.0,3.3833333333333333,6,-0.31902113712309016,0,0,0,0,6
SHISEIDO WHITE LUCENT BRIGHTENING PROTECTIVE EMULSION W,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Face Mask,0,67.5,4.4,2,-0.31902113712309016,0,0,0,0,2
SHISEIDO WHITE LUCENT BRIGHTENING PROTECTIVE EMULSION W,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Moisturizer,0,70.16666666666667,4.3999999999999995,12,-0.31902113712309016,1,1,0,0,12
SHISEIDO WHITE LUCENT BRIGHTENING PROTECTIVE EMULSION W,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Moisturizer,1,105.66666666666667,4.2,6,-0.31902113712309016,0,0,0,0,6
SHISEIDO WHITE LUCENT BRIGHTENING PROTECTIVE EMULSION W,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Sun protect,0,46.0,4.24,5,-0.31902113712309016,0,0,0,0,5
SHISEIDO WHITE LUCENT BRIGHTENING PROTECTIVE EMULSION W,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Sun protect,1,97.42857142857143,4.228571428571429,7,-0.31902113712309016,0,0,0,0,7
SHISEIDO WHITE LUCENT BRIGHTENING PROTECTIVE EMULSION W,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Treatment,0,95.0,4.1,2,-0.31902113712309016,0,0,0,0,2
SHISEIDO WHITE LUCENT BRIGHTENING PROTECTIVE EMULSION W,Skin Care Products ,Skin Moisturizers (making a cosmetic claim),Treatment,1,148.5,4.1,4,-0.31902113712309016,0,0,0,0,4
SHISEIDO WHITE LUCENT BRIGHTENING PROTECTIVE EMULSION W,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Cleanser,0,33.5,4.55,8,-0.31902113712309016,1,0,0,0,8
SHISEIDO WHITE LUCENT BRIGHTENING PROTECTIVE EMULSION W,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Cleanser,1,36.333333333333336,4.283333333333333,6,-0.31902113712309016,0,0,0,0,6
SHISEIDO WHITE LUCENT BRIGHTENING PROTECTIVE EMULSION W,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Eye cream,0,55.6,3.96,5,-0.31902113712309016,0,0,0,0,5
SHISEIDO WHITE LUCENT BRIGHTENING PROTECTIVE EMULSION W,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Eye cream,1,76.0,3.3833333333333333,6,-0.31902113712309016,0,0,0,0,6
SHISEIDO WHITE LUCENT BRIGHTENING PROTECTIVE EMULSION W,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Face Mask,0,67.5,4.4,2,-0.31902113712309016,0,0,0,0,2
SHISEIDO WHITE LUCENT BRIGHTENING PROTECTIVE EMULSION W,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Moisturizer,0,70.16666666666667,4.3999999999999995,12,-0.31902113712309016,1,1,0,0,12
SHISEIDO WHITE LUCENT BRIGHTENING PROTECTIVE EMULSION W,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Moisturizer,1,105.66666666666667,4.2,6,-0.31902113712309016,0,0,0,0,6
SHISEIDO WHITE LUCENT BRIGHTENING PROTECTIVE EMULSION W,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Sun protect,0,46.0,4.24,5,-0.31902113712309016,0,0,0,0,5
SHISEIDO WHITE LUCENT BRIGHTENING PROTECTIVE EMULSION W,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Sun protect,1,97.42857142857143,4.228571428571429,7,-0.31902113712309016,0,0,0,0,7
SHISEIDO WHITE LUCENT BRIGHTENING PROTECTIVE EMULSION W,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Treatment,0,95.0,4.1,2,-0.31902113712309016,0,0,0,0,2
SHISEIDO WHITE LUCENT BRIGHTENING PROTECTIVE EMULSION W,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Treatment,1,148.5,4.1,4,-0.31902113712309016,0,0,0,0,4
SHISEIDO WHITE LUCENT BRIGHTENING SPOT-CONTROL BASE UV W,Makeup Products (non-permanent),Foundations and Bases,Cleanser,0,33.5,4.55,24,-0.31902113712309016,1,0,0,0,24
SHISEIDO WHITE LUCENT BRIGHTENING SPOT-CONTROL BASE UV W,Makeup Products (non-permanent),Foundations and Bases,Cleanser,1,36.333333333333336,4.283333333333333,18,-0.31902113712309016,0,0,0,0,18
SHISEIDO WHITE LUCENT BRIGHTENING SPOT-CONTROL BASE UV W,Makeup Products (non-permanent),Foundations and Bases,Eye cream,0,55.6,3.96,15,-0.31902113712309016,0,0,0,0,15
SHISEIDO WHITE LUCENT BRIGHTENING SPOT-CONTROL BASE UV W,Makeup Products (non-permanent),Foundations and Bases,Eye cream,1,76.0,3.3833333333333333,18,-0.31902113712309016,0,0,0,0,18
SHISEIDO WHITE LUCENT BRIGHTENING SPOT-CONTROL BASE UV W,Makeup Products (non-permanent),Foundations and Bases,Face Mask,0,67.5,4.4,6,-0.31902113712309016,0,0,0,0,6
SHISEIDO WHITE LUCENT BRIGHTENING SPOT-CONTROL BASE UV W,Makeup Products (non-permanent),Foundations and Bases,Moisturizer,0,70.16666666666667,4.4,36,-0.31902113712309016,1,1,0,0,36
SHISEIDO WHITE LUCENT BRIGHTENING SPOT-CONTROL BASE UV W,Makeup Products (non-permanent),Foundations and Bases,Moisturizer,1,105.66666666666667,4.199999999999999,18,-0.31902113712309016,0,0,0,0,18
SHISEIDO WHITE LUCENT BRIGHTENING SPOT-CONTROL BASE UV W,Makeup Products (non-permanent),Foundations and Bases,Sun protect,0,46.0,4.239999999999999,15,-0.31902113712309016,0,0,0,0,15
SHISEIDO WHITE LUCENT BRIGHTENING SPOT-CONTROL BASE UV W,Makeup Products (non-permanent),Foundations and Bases,Sun protect,1,97.42857142857143,4.228571428571429,21,-0.31902113712309016,0,0,0,0,21
SHISEIDO WHITE LUCENT BRIGHTENING SPOT-CONTROL BASE UV W,Makeup Products (non-permanent),Foundations and Bases,Treatment,0,95.0,4.1,6,-0.31902113712309016,0,0,0,0,6
SHISEIDO WHITE LUCENT BRIGHTENING SPOT-CONTROL BASE UV W,Makeup Products (non-permanent),Foundations and Bases,Treatment,1,148.5,4.1000000000000005,12,-0.31902113712309016,0,0,0,0,12
SHISEIDO WHITE LUCENT BRIGHTENING SPOT-CONTROL BASE UV W,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Cleanser,0,33.5,4.55,24,-0.31902113712309016,1,0,0,0,24
SHISEIDO WHITE LUCENT BRIGHTENING SPOT-CONTROL BASE UV W,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Cleanser,1,36.333333333333336,4.283333333333333,18,-0.31902113712309016,0,0,0,0,18
SHISEIDO WHITE LUCENT BRIGHTENING SPOT-CONTROL BASE UV W,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Eye cream,0,55.6,3.96,15,-0.31902113712309016,0,0,0,0,15
SHISEIDO WHITE LUCENT BRIGHTENING SPOT-CONTROL BASE UV W,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Eye cream,1,76.0,3.3833333333333333,18,-0.31902113712309016,0,0,0,0,18
SHISEIDO WHITE LUCENT BRIGHTENING SPOT-CONTROL BASE UV W,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Face Mask,0,67.5,4.4,6,-0.31902113712309016,0,0,0,0,6
SHISEIDO WHITE LUCENT BRIGHTENING SPOT-CONTROL BASE UV W,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Moisturizer,0,70.16666666666667,4.4,36,-0.31902113712309016,1,1,0,0,36
SHISEIDO WHITE LUCENT BRIGHTENING SPOT-CONTROL BASE UV W,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Moisturizer,1,105.66666666666667,4.199999999999999,18,-0.31902113712309016,0,0,0,0,18
SHISEIDO WHITE LUCENT BRIGHTENING SPOT-CONTROL BASE UV W,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Sun protect,0,46.0,4.239999999999999,15,-0.31902113712309016,0,0,0,0,15
SHISEIDO WHITE LUCENT BRIGHTENING SPOT-CONTROL BASE UV W,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Sun protect,1,97.42857142857143,4.228571428571429,21,-0.31902113712309016,0,0,0,0,21
SHISEIDO WHITE LUCENT BRIGHTENING SPOT-CONTROL BASE UV W,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Treatment,0,95.0,4.1,6,-0.31902113712309016,0,0,0,0,6
SHISEIDO WHITE LUCENT BRIGHTENING SPOT-CONTROL BASE UV W,Sun-Related Products,Sunscreen (making a cosmetic claim) ,Treatment,1,148.5,4.1000000000000005,12,-0.31902113712309016,0,0,0,0,12
SHISEIDO WHITE LUCENT BRIGHTENING SPOT-CONTROL FOUNDATION,Makeup Products (non-permanent),Foundations and Bases,Cleanser,0,33.5,4.55,48,-0.31902113712309016,1,0,0,0,48
SHISEIDO WHITE LUCENT BRIGHTENING SPOT-CONTROL FOUNDATION,Makeup Products (non-permanent),Foundations and Bases,Cleanser,1,36.333333333333336,4.283333333333333,36,-0.31902113712309016,0,0,0,0,36
SHISEIDO WHITE LUCENT BRIGHTENING SPOT-CONTROL FOUNDATION,Makeup Products (non-permanent),Foundations and Bases,Eye cream,0,55.6,3.96,30,-0.31902113712309016,0,0,0,0,30
SHISEIDO WHITE LUCENT BRIGHTENING SPOT-CONTROL FOUNDATION,Makeup Products (non-permanent),Foundations and Bases,Eye cream,1,76.0,3.3833333333333333,36,-0.31902113712309016,0,0,0,0,36
SHISEIDO WHITE LUCENT BRIGHTENING SPOT-CONTROL FOUNDATION,Makeup Products (non-permanent),Foundations and Bases,Face Mask,0,67.5,4.4,12,-0.31902113712309016,0,0,0,0,12
SHISEIDO WHITE LUCENT BRIGHTENING SPOT-CONTROL FOUNDATION,Makeup Products (non-permanent),Foundations and Bases,Moisturizer,0,70.16666666666667,4.4,72,-0.31902113712309016,1,1,0,0,72
SHISEIDO WHITE LUCENT BRIGHTENING SPOT-CONTROL FOUNDATION,Makeup Products (non-permanent),Foundations and Bases,Moisturizer,1,105.66666666666667,4.199999999999999,36,-0.31902113712309016,0,0,0,0,36
SHISEIDO WHITE LUCENT BRIGHTENING SPOT-CONTROL FOUNDATION,Makeup Products (non-permanent),Foundations and Bases,Sun protect,0,46.0,4.239999999999999,30,-0.31902113712309016,0,0,0,0,30
SHISEIDO WHITE LUCENT BRIGHTENING SPOT-CONTROL FOUNDATION,Makeup Products (non-permanent),Foundations and Bases,Sun protect,1,97.42857142857143,4.228571428571429,42,-0.31902113712309016,0,0,0,0,42
